cpg	chr	start	stop
cpg.14278	chr19	50406990	50407198
cpg.14279	chr19	50415412	50415903
cpg.14280	chr19	50428013	50428381
cpg.14281	chr19	50431647	50432420
cpg.14282	chr19	50458494	50459315
cpg.14283	chr19	50476172	50476951
cpg.14284	chr19	50480596	50480818
cpg.14285	chr19	50511061	50511616
cpg.14286	chr19	50517039	50519539
cpg.14287	chr19	50548525	50548865
cpg.14288	chr19	50604168	50604485
cpg.14289	chr19	50606063	50606380
cpg.14290	chr19	50607927	50608262
cpg.14291	chr19	50625068	50625536
cpg.14292	chr19	50639027	50639729
cpg.14293	chr19	50658666	50659257
cpg.14294	chr19	50661992	50662496
cpg.14295	chr19	50666402	50668888
cpg.14296	chr19	50686567	50686837
cpg.14297	chr19	50694826	50695934
cpg.14298	chr19	50716797	50717041
cpg.14299	chr19	50718190	50719699
cpg.14300	chr19	50724404	50725626
cpg.14301	chr19	50728375	50728712
cpg.14302	chr19	50791619	50791841
cpg.14303	chr19	50804182	50805114
cpg.14304	chr19	50818011	50818525
cpg.14305	chr19	50826956	50827214
cpg.14306	chr19	50836037	50836254
cpg.14307	chr19	50908387	50908748
cpg.14308	chr19	50912746	50912993
cpg.14309	chr19	51002658	51003107
cpg.14310	chr19	51016897	51017651
cpg.14311	chr19	51018748	51019547
cpg.14312	chr19	51031962	51032219
cpg.14313	chr19	51098565	51099184
cpg.14314	chr19	51103950	51104583
cpg.14315	chr19	51108166	51108919
cpg.14316	chr19	51181457	51181992
cpg.14317	chr19	51271174	51271440
cpg.14318	chr19	51311484	51312204
cpg.14319	chr19	51326810	51327891
cpg.14320	chr19	51338874	51339099
cpg.14321	chr19	51339821	51340672
cpg.14322	chr19	51366146	51368333
cpg.14323	chr19	51394369	51394624
cpg.14324	chr19	51421745	51422159
cpg.14325	chr19	51464055	51464381
cpg.14326	chr19	51571058	51571283
cpg.14327	chr19	51593999	51594747
cpg.14328	chr19	51598548	51598771
cpg.14329	chr19	51601165	51601745
cpg.14330	chr19	51689332	51689583
cpg.14331	chr19	51702991	51703473
cpg.14332	chr19	51703879	51704478
cpg.14333	chr19	51713406	51714136
cpg.14334	chr19	51719170	51719955
cpg.14335	chr19	51887588	51888115
cpg.14336	chr19	51949063	51949290
cpg.14337	chr19	52007975	52008329
cpg.14338	chr19	52028070	52028471
cpg.14339	chr19	52048578	52048961
cpg.14340	chr19	52095227	52095985
cpg.14341	chr19	52139360	52140155
cpg.14342	chr19	52171074	52171602
cpg.14343	chr19	52189567	52190428
cpg.14344	chr19	52269565	52270004
cpg.14345	chr19	52297146	52297618
cpg.14346	chr19	52336225	52336684
cpg.14347	chr19	52369831	52370319
cpg.14348	chr19	52397702	52397905
cpg.14349	chr19	52398053	52398274
cpg.14350	chr19	52451208	52451592
cpg.14351	chr19	52453403	52453992
cpg.14352	chr19	52492687	52493342
cpg.14353	chr19	52527643	52528106
cpg.14354	chr19	52535824	52536667
cpg.14355	chr19	52570055	52570786
cpg.14356	chr19	52585073	52585407
cpg.14357	chr19	52601293	52601896
cpg.14358	chr19	52637922	52638560
cpg.14359	chr19	52689886	52690692
cpg.14360	chr19	52725720	52725942
cpg.14361	chr19	52734339	52735246
cpg.14362	chr19	52786335	52786959
cpg.14363	chr19	52856948	52857207
cpg.14364	chr19	52857571	52857814
cpg.14365	chr19	52897207	52897952
cpg.14366	chr19	52922825	52923136
cpg.14367	chr19	52923368	52923613
cpg.14368	chr19	52942091	52942680
cpg.14369	chr19	52962477	52963070
cpg.14370	chr19	52993479	52993775
cpg.14371	chr19	53037482	53037980
cpg.14372	chr19	53057962	53058559
cpg.14373	chr19	53102806	53103845
cpg.14374	chr19	53132372	53132977
cpg.14375	chr19	53158177	53158595
cpg.14376	chr19	53158936	53159247
cpg.14377	chr19	53192776	53193397
cpg.14378	chr19	53196857	53197182
cpg.14379	chr19	53254566	53255313
cpg.14380	chr19	53291158	53291479
cpg.14381	chr19	53308367	53308758
cpg.14382	chr19	53329118	53329325
cpg.14383	chr19	53333542	53334242
cpg.14384	chr19	53365557	53366232
cpg.14385	chr19	53395015	53395666
cpg.14386	chr19	53431836	53432038
cpg.14387	chr19	53432301	53432570
cpg.14388	chr19	53467548	53468178
cpg.14389	chr19	53520614	53521306
cpg.14390	chr19	53521391	53521669
cpg.14391	chr19	53537558	53538603
cpg.14392	chr19	53554160	53555000
cpg.14393	chr19	53647822	53648987
cpg.14394	chr19	53768486	53768705
cpg.14395	chr19	53866133	53866555
cpg.14396	chr19	53868600	53869736
cpg.14397	chr19	53873918	53874187
cpg.14398	chr19	53879410	53879697
cpg.14399	chr19	53882061	53882350
cpg.14400	chr19	53898450	53899218
cpg.14401	chr19	53906712	53906946
cpg.14402	chr19	53908122	53908714
cpg.14403	chr19	53909456	53909833
cpg.14404	chr19	53941977	53942491
cpg.14405	chr19	53962924	53963471
cpg.14406	chr19	53978158	53978701
cpg.14407	chr19	53979767	53980318
cpg.14408	chr19	53982049	53982954
cpg.14409	chr19	53991354	53991876
cpg.14410	chr19	53992802	53993358
cpg.14411	chr19	54011840	54012088
cpg.14412	chr19	54095895	54096198
cpg.14413	chr19	54102677	54103282
cpg.14414	chr19	54115272	54115787
cpg.14415	chr19	54137355	54138609
cpg.14416	chr19	54159365	54160172
cpg.14417	chr19	54162185	54162644
cpg.14418	chr19	54180759	54181159
cpg.14419	chr19	54189178	54191646
cpg.14420	chr19	54200716	54201336
cpg.14421	chr19	54207238	54207507
cpg.14422	chr19	54415229	54415654
cpg.14423	chr19	54416728	54417051
cpg.14424	chr19	54449013	54449804
cpg.14425	chr19	54456052	54456769
cpg.14426	chr19	54461245	54461558
cpg.14427	chr19	54462992	54465635
cpg.14428	chr19	54471167	54471676
cpg.14429	chr19	54527024	54527284
cpg.14430	chr19	54939454	54939760
cpg.14431	chr19	54982538	54982751
cpg.14432	chr19	54982861	54983167
cpg.14433	chr19	55032849	55033554
cpg.14434	chr19	55062770	55063366
cpg.14435	chr19	55080065	55080276
cpg.14436	chr19	55080537	55082612
cpg.14437	chr19	55083416	55083718
cpg.14438	chr19	55086609	55087519
cpg.14439	chr19	55096687	55097680
cpg.14440	chr19	55117120	55117737
cpg.14441	chr19	55146264	55147030
cpg.14442	chr19	55156164	55157097
cpg.14443	chr19	55160655	55161844
cpg.14444	chr19	55162092	55162295
cpg.14445	chr19	55166152	55166399
cpg.14446	chr19	55173508	55173949
cpg.14447	chr19	55178814	55180255
cpg.14448	chr19	55216977	55217261
cpg.14449	chr19	55257901	55259507
cpg.14450	chr19	55279480	55279737
cpg.14451	chr19	55279906	55280450
cpg.14452	chr19	55284102	55284452
cpg.14453	chr19	55286949	55287283
cpg.14454	chr19	55302699	55302910
cpg.14455	chr19	55304572	55304909
cpg.14456	chr19	55312947	55313232
cpg.14457	chr19	55339127	55339893
cpg.14458	chr19	55346232	55346687
cpg.14459	chr19	55347109	55347460
cpg.14460	chr19	55352762	55353011
cpg.14461	chr19	55353648	55354962
cpg.14462	chr19	55359024	55359233
cpg.14463	chr19	55362268	55362625
cpg.14464	chr19	55369209	55370223
cpg.14465	chr19	55377637	55378108
cpg.14466	chr19	55383943	55386796
cpg.14467	chr19	55401442	55401730
cpg.14468	chr19	55407331	55408448
cpg.14469	chr19	55433083	55433801
cpg.14470	chr19	55440433	55440736
cpg.14471	chr19	55442004	55443301
cpg.14472	chr19	55451266	55452880
cpg.14473	chr19	55461330	55462075
cpg.14474	chr19	55476177	55476804
cpg.14475	chr19	55481210	55485549
cpg.14476	chr19	55486409	55486776
cpg.14477	chr19	55489355	55489659
cpg.14478	chr19	55490773	55491088
cpg.14479	chr19	55493605	55494004
cpg.14480	chr19	55503444	55503966
cpg.14481	chr19	55516979	55517457
cpg.14482	chr19	55529821	55530313
cpg.14483	chr19	55531087	55531318
cpg.14484	chr19	55536036	55536301
cpg.14485	chr19	55549903	55550150
cpg.14486	chr19	55577908	55579493
cpg.14487	chr19	55587020	55587566
cpg.14488	chr19	55592362	55593605
cpg.14489	chr19	55599335	55600697
cpg.14490	chr19	55602461	55602866
cpg.14491	chr19	55605348	55605816
cpg.14492	chr19	55613539	55616801
cpg.14493	chr19	55621673	55622500
cpg.14494	chr19	55624407	55624641
cpg.14495	chr19	55640166	55644105
cpg.14496	chr19	55644946	55645177
cpg.14497	chr19	55647891	55648571
cpg.14498	chr19	55652296	55655891
cpg.14499	chr19	55665269	55665552
cpg.14500	chr19	55674742	55675518
cpg.14501	chr19	55685300	55685753
cpg.14502	chr19	55703863	55704210
cpg.14503	chr19	55849816	55851740
cpg.14504	chr19	55858049	55858303
cpg.14505	chr19	56086672	56088927
cpg.14506	chr19	56097422	56097734
cpg.14507	chr19	56098434	56098878
cpg.14508	chr19	56100930	56101374
cpg.14509	chr19	56103719	56104586
cpg.14510	chr19	56120402	56121707
cpg.14511	chr19	56140822	56141315
cpg.14512	chr19	56146839	56147184
cpg.14513	chr19	56159707	56160250
cpg.14514	chr19	56197686	56197904
cpg.14515	chr19	56217219	56218006
cpg.14516	chr19	56228155	56228423
cpg.14517	chr19	56314398	56315417
cpg.14518	chr19	56339288	56339852
cpg.14519	chr19	56368048	56368626
cpg.14520	chr19	56393267	56393986
cpg.14521	chr19	56403987	56404487
cpg.14522	chr19	56476944	56478372
cpg.14523	chr19	56507374	56508137
cpg.14524	chr19	56538306	56539277
cpg.14525	chr19	56566996	56567932
cpg.14526	chr19	56595207	56595528
cpg.14527	chr19	56621790	56622816
cpg.14528	chr19	56638055	56638263
cpg.14529	chr19	56642829	56643647
cpg.14530	chr19	56663693	56665039
cpg.14531	chr19	56671519	56672007
cpg.14532	chr19	56765246	56765574
cpg.14533	chr19	56795314	56795664
cpg.14534	chr19	56838629	56839102
cpg.14535	chr19	56839915	56840916
cpg.14536	chr19	56864474	56865054
cpg.14537	chr19	57099320	57099569
cpg.14538	chr19	57106233	57107080
cpg.14539	chr19	57118971	57119265
cpg.14540	chr19	57171850	57172482
cpg.14541	chr19	57191328	57192057
cpg.14542	chr19	57230587	57231089
cpg.14543	chr19	57240520	57240918
cpg.14544	chr19	57280094	57280855
cpg.14545	chr19	57317571	57317786
cpg.14546	chr19	57320231	57320882
cpg.14547	chr19	57351073	57351868
cpg.14548	chr19	57363389	57363742
cpg.14549	chr19	57389723	57390149
cpg.14550	chr19	57411072	57411698
cpg.14551	chr19	57435126	57435823
cpg.14552	chr19	57487657	57488245
cpg.14553	chr19	57499756	57500375
cpg.14554	chr19	57527204	57527840
cpg.14555	chr19	57559185	57559905
cpg.14556	chr19	57578433	57579156
cpg.14557	chr19	57583371	57584396
cpg.14558	chr19	57599861	57600402
cpg.14559	chr19	57614162	57614534
cpg.14560	chr19	57632971	57633631
cpg.14561	chr19	57664255	57664736
cpg.14562	chr19	57681900	57682270
cpg.14563	chr19	57708821	57709149
cpg.14564	chr19	57727217	57727660
cpg.14565	chr19	57746720	57747251
cpg.14566	chr19	57769558	57770118
cpg.14567	chr19	57786104	57786750
cpg.14568	chr19	57814487	57814962
cpg.14569	chr19	57819636	57820066
cpg.14570	chr19	57849771	57850192
cpg.14571	chr19	57888577	57888908
cpg.14572	chr19	57916253	57916686
cpg.14573	chr19	57934968	57935432
cpg.14574	chr19	57947318	57947851
cpg.14575	chr19	58002087	58003130
cpg.14576	chr19	58009386	58009856
cpg.14577	chr19	58033747	58034529
cpg.14578	chr19	58037937	58038344
cpg.14579	chr19	58042986	58043219
cpg.14580	chr19	58044430	58045246
cpg.14581	chr19	58059025	58060411
cpg.14582	chr19	58084449	58085560
cpg.14583	chr19	58097971	58098621
cpg.14584	chr19	58117942	58118874
cpg.14585	chr19	58150370	58150920
cpg.14586	chr19	58154656	58155466
cpg.14587	chr19	58183134	58183740
cpg.14588	chr19	58203853	58204666
cpg.14589	chr19	58216911	58217363
cpg.14590	chr19	58228577	58229188
cpg.14591	chr19	58278548	58279606
cpg.14592	chr19	58305161	58305652
cpg.14593	chr19	58326832	58327501
cpg.14594	chr19	58347087	58347617
cpg.14595	chr19	58349975	58351040
cpg.14596	chr19	58356031	58357502
cpg.14597	chr19	58361898	58363168
cpg.14598	chr19	58367019	58369228
cpg.14599	chr19	58380467	58381274
cpg.14600	chr19	58386354	58387511
cpg.14601	chr19	58396086	58397055
cpg.14602	chr19	58400893	58401767
cpg.14603	chr19	58408181	58409162
cpg.14604	chr19	58439847	58440883
cpg.14605	chr19	58451373	58452069
cpg.14606	chr19	58455564	58456422
cpg.14607	chr19	58466842	58467591
cpg.14608	chr19	58470962	58472145
cpg.14609	chr19	58475486	58476682
cpg.14610	chr19	58480370	58480767
cpg.14611	chr19	58499117	58499644
cpg.14612	chr19	58513941	58514338
cpg.14613	chr19	58516688	58516921
cpg.14614	chr19	58516985	58517572
cpg.14615	chr19	58519290	58520059
cpg.14616	chr19	58538411	58538937
cpg.14617	chr19	58544009	58545115
cpg.14618	chr19	58554784	58555295
cpg.14619	chr19	58558566	58559733
cpg.14620	chr19	58562046	58563388
cpg.14621	chr19	58572834	58573692
cpg.14622	chr19	58575330	58575932
cpg.14623	chr19	58581324	58581906
cpg.14624	chr2	45510	46603
cpg.14625	chr2	197437	198535
cpg.14626	chr2	214011	214245
cpg.14627	chr2	263400	265238
cpg.14628	chr2	287353	290099
cpg.14629	chr2	306675	307167
cpg.14630	chr2	308099	308395
cpg.14631	chr2	308627	309040
cpg.14632	chr2	314828	315170
cpg.14633	chr2	420051	421142
cpg.14634	chr2	426472	427581
cpg.14635	chr2	467849	468659
cpg.14636	chr2	487884	488610
cpg.14637	chr2	495193	495834
cpg.14638	chr2	496823	497038
cpg.14639	chr2	502994	503502
cpg.14640	chr2	503671	503902
cpg.14641	chr2	558069	558469
cpg.14642	chr2	582399	582647
cpg.14643	chr2	582818	583385
cpg.14644	chr2	620639	621993
cpg.14645	chr2	628909	629190
cpg.14646	chr2	636121	637112
cpg.14647	chr2	660666	660909
cpg.14648	chr2	676651	677678
cpg.14649	chr2	732036	733096
cpg.14650	chr2	868244	869405
cpg.14651	chr2	950000	951600
cpg.14652	chr2	1056280	1057044
cpg.14653	chr2	1167330	1168134
cpg.14654	chr2	1262647	1262889
cpg.14655	chr2	1282621	1282870
cpg.14656	chr2	1476986	1477859
cpg.14657	chr2	1489880	1490467
cpg.14658	chr2	1512400	1512601
cpg.14659	chr2	1540500	1540717
cpg.14660	chr2	1568179	1569351
cpg.14661	chr2	1648223	1649629
cpg.14662	chr2	1666219	1666431
cpg.14663	chr2	1743061	1744846
cpg.14664	chr2	1797846	1798288
cpg.14665	chr2	1839074	1839365
cpg.14666	chr2	1842654	1843136
cpg.14667	chr2	1891925	1892160
cpg.14668	chr2	1937296	1937788
cpg.14669	chr2	2185428	2186366
cpg.14670	chr2	2189738	2189944
cpg.14671	chr2	2650336	2650586
cpg.14672	chr2	2750970	2751368
cpg.14673	chr2	2769628	2769846
cpg.14674	chr2	3059600	3059900
cpg.14675	chr2	3180416	3181342
cpg.14676	chr2	3282553	3282759
cpg.14677	chr2	3284103	3284457
cpg.14678	chr2	3285655	3285960
cpg.14679	chr2	3287336	3287732
cpg.14680	chr2	3313905	3314164
cpg.14681	chr2	3317292	3317522
cpg.14682	chr2	3377573	3378141
cpg.14683	chr2	3379579	3380205
cpg.14684	chr2	3387631	3388729
cpg.14685	chr2	3448575	3448811
cpg.14686	chr2	3457883	3458092
cpg.14687	chr2	3500511	3500857
cpg.14688	chr2	3518499	3519846
cpg.14689	chr2	3528294	3528768
cpg.14690	chr2	3557899	3558742
cpg.14691	chr2	3575064	3576114
cpg.14692	chr2	3594957	3595161
cpg.14693	chr2	3605225	3605535
cpg.14694	chr2	3635439	3635700
cpg.14695	chr2	3640614	3640949
cpg.14696	chr2	3643730	3644062
cpg.14697	chr2	3651069	3651285
cpg.14698	chr2	3651535	3651875
cpg.14699	chr2	3703238	3704337
cpg.14700	chr2	3786225	3786728
cpg.14701	chr2	4003059	4003262
cpg.14702	chr2	4108499	4108853
cpg.14703	chr2	5673350	5673578
cpg.14704	chr2	5691055	5694076
cpg.14705	chr2	5695936	5697511
cpg.14706	chr2	5706724	5707429
cpg.14707	chr2	6238150	6238571
cpg.14708	chr2	6495817	6496028
cpg.14709	chr2	6865032	6866209
cpg.14710	chr2	6917253	6918302
cpg.14711	chr2	7032165	7032381
cpg.14712	chr2	7430940	7431511
cpg.14713	chr2	7767199	7767609
cpg.14714	chr2	8027892	8028156
cpg.14715	chr2	8456777	8457443
cpg.14716	chr2	8645329	8645538
cpg.14717	chr2	8645738	8645942
cpg.14718	chr2	8676184	8677134
cpg.14719	chr2	8678162	8678373
cpg.14720	chr2	8678741	8679456
cpg.14721	chr2	8681860	8682609
cpg.14722	chr2	8684976	8686058
cpg.14723	chr2	8837243	8837659
cpg.14724	chr2	9002998	9004501
cpg.14725	chr2	9206254	9207815
cpg.14726	chr2	9319114	9319325
cpg.14727	chr2	9374594	9374866
cpg.14728	chr2	9393443	9393678
cpg.14729	chr2	9422997	9424153
cpg.14730	chr2	9474065	9475106
cpg.14731	chr2	9555393	9556477
cpg.14732	chr2	9630060	9631433
cpg.14733	chr2	9843134	9843772
cpg.14734	chr2	9950778	9952327
cpg.14735	chr2	10010565	10016249
cpg.14736	chr2	10042508	10044575
cpg.14737	chr2	10079521	10080889
cpg.14738	chr2	10120152	10120804
cpg.14739	chr2	10121942	10123354
cpg.14740	chr2	10302182	10304383
cpg.14741	chr2	10419590	10420168
cpg.14742	chr2	10426763	10427022
cpg.14743	chr2	10432265	10432626
cpg.14744	chr2	10447701	10449029
cpg.14745	chr2	10526415	10526639
cpg.14746	chr2	10689598	10690115
cpg.14747	chr2	10721080	10722256
cpg.14748	chr2	10812276	10813258
cpg.14749	chr2	10911975	10913350
cpg.14750	chr2	10913535	10913826
cpg.14751	chr2	10960905	10961362
cpg.14752	chr2	11155454	11155880
cpg.14753	chr2	11343833	11345427
cpg.14754	chr2	11465617	11466259
cpg.14755	chr2	11481874	11483139
cpg.14756	chr2	11592715	11593177
cpg.14757	chr2	11610640	11610946
cpg.14758	chr2	11618456	11618908
cpg.14759	chr2	11634184	11634395
cpg.14760	chr2	11656724	11657110
cpg.14761	chr2	11669523	11670307
cpg.14762	chr2	11746123	11747081
cpg.14763	chr2	11784857	11785127
cpg.14764	chr2	12716499	12718893
cpg.14765	chr2	14632253	14635685
cpg.14766	chr2	15561015	15561393
cpg.14767	chr2	15591668	15592370
cpg.14768	chr2	15939679	15942910
cpg.14769	chr2	16013822	16014297
cpg.14770	chr2	16508095	16508554
cpg.14771	chr2	17538888	17539150
cpg.14772	chr2	17540270	17540754
cpg.14773	chr2	17753288	17754673
cpg.14774	chr2	17877771	17877978
cpg.14775	chr2	17878226	17879653
cpg.14776	chr2	18560202	18560698
cpg.14777	chr2	18584479	18584914
cpg.14778	chr2	19347721	19348531
cpg.14779	chr2	19351974	19352200
cpg.14780	chr2	19353396	19353671
cpg.14781	chr2	19356028	19358642
cpg.14782	chr2	19361202	19361889
cpg.14783	chr2	19362988	19363204
cpg.14784	chr2	19868667	19869146
cpg.14785	chr2	19901243	19902306
cpg.14786	chr2	19989827	19990468
cpg.14787	chr2	20012306	20013022
cpg.14788	chr2	20051433	20052103
cpg.14789	chr2	20223327	20226006
cpg.14790	chr2	20350252	20351302
cpg.14791	chr2	20446667	20448227
cpg.14792	chr2	20650952	20651413
cpg.14793	chr2	20665529	20667829
cpg.14794	chr2	20670246	20671520
cpg.14795	chr2	20822804	20823174
cpg.14796	chr2	21043797	21044089
cpg.14797	chr2	23384858	23387253
cpg.14798	chr2	23526216	23526421
cpg.14799	chr2	23562179	23562469
cpg.14800	chr2	23628970	23629219
cpg.14801	chr2	23642703	23642906
cpg.14802	chr2	23690438	23690699
cpg.14803	chr2	23926386	23927484
cpg.14804	chr2	23940469	23941008
cpg.14805	chr2	24009810	24010390
cpg.14806	chr2	24049830	24050443
cpg.14807	chr2	24076099	24077424
cpg.14808	chr2	24084156	24084808
cpg.14809	chr2	24123120	24123923
cpg.14810	chr2	24174776	24175325
cpg.14811	chr2	24175544	24175800
cpg.14812	chr2	24359751	24360742
cpg.14813	chr2	24490841	24492299
cpg.14814	chr2	24793010	24793758
cpg.14815	chr2	24919603	24920820
cpg.14816	chr2	24971271	24972345
cpg.14817	chr2	25041813	25042858
cpg.14818	chr2	25131414	25131908
cpg.14819	chr2	25161070	25161894
cpg.14820	chr2	25168203	25169006
cpg.14821	chr2	25204232	25204708
cpg.14822	chr2	25215856	25216224
cpg.14823	chr2	25251888	25252729
cpg.14824	chr2	25252837	25253059
cpg.14825	chr2	25276894	25277560
cpg.14826	chr2	25340440	25342735
cpg.14827	chr2	25376807	25377026
cpg.14828	chr2	25673033	25673987
cpg.14829	chr2	25877644	25878784
cpg.14830	chr2	25981685	25982780
cpg.14831	chr2	26033432	26034698
cpg.14832	chr2	26172547	26174335
cpg.14833	chr2	26178826	26179150
cpg.14834	chr2	26184553	26185384
cpg.14835	chr2	26244234	26245078
cpg.14836	chr2	26245302	26245539
cpg.14837	chr2	26345540	26346498
cpg.14838	chr2	26401735	26402189
cpg.14839	chr2	26503321	26503842
cpg.14840	chr2	26562246	26562819
cpg.14841	chr2	26563013	26563233
cpg.14842	chr2	26692577	26693683
cpg.14843	chr2	26727670	26728606
cpg.14844	chr2	26764162	26764632
cpg.14845	chr2	26785892	26786597
cpg.14846	chr2	26847434	26850054
cpg.14847	chr2	26970405	26970996
cpg.14848	chr2	27032732	27033253
cpg.14849	chr2	27049978	27052085
cpg.14850	chr2	27071271	27072047
cpg.14851	chr2	27082444	27082744
cpg.14852	chr2	27085678	27086902
cpg.14853	chr2	27118699	27119291
cpg.14854	chr2	27123512	27123898
cpg.14855	chr2	27134112	27134819
cpg.14856	chr2	27150145	27150346
cpg.14857	chr2	27211564	27212852
cpg.14858	chr2	27217260	27217849
cpg.14859	chr2	27262149	27265321
cpg.14860	chr2	27306215	27308597
cpg.14861	chr2	27356429	27357268
cpg.14862	chr2	27369978	27371232
cpg.14863	chr2	27378474	27378809
cpg.14864	chr2	27380589	27381064
cpg.14865	chr2	27393338	27393573
cpg.14866	chr2	27409017	27409955
cpg.14867	chr2	27428398	27429262
cpg.14868	chr2	27442072	27442803
cpg.14869	chr2	27489687	27489975
cpg.14870	chr2	27494814	27495470
cpg.14871	chr2	27582887	27583211
cpg.14872	chr2	27663392	27664543
cpg.14873	chr2	27715473	27715754
cpg.14874	chr2	27735340	27735856
cpg.14875	chr2	27771603	27772077
cpg.14876	chr2	27890193	27890897
cpg.14877	chr2	28390097	28393881
cpg.14878	chr2	28566692	28567066
cpg.14879	chr2	28751346	28752522
cpg.14880	chr2	28810722	28811145
cpg.14881	chr2	28869862	28870573
