gene	chr	start	stop
None	chr2	237555323	237566573
PRLH	chr2	237566574	237567175
None	chr2	237567176	237574321
RAB17	chr2	237574322	237601614
None	chr2	237601615	237627586
LRRFIP1-RBM44	chr2	237627587	237842808
None	chr2	237842809	237858892
RAMP1	chr2	237858893	237912106
None	chr2	237912107	237966826
UBE2F-UBE2F-SCLY-SCLY	chr2	237966827	238099413
None	chr2	238099414	238100339
ESPNL	chr2	238100340	238133287
None	chr2	238133288	238138667
KLHL30	chr2	238138668	238152947
None	chr2	238152948	238158969
ERFE	chr2	238158970	238168900
None	chr2	238168901	238170401
ILKAP	chr2	238170402	238203708
None	chr2	238203709	238238266
HES6	chr2	238238267	238240662
None	chr2	238240663	238244043
PER2	chr2	238244044	238290102
None	chr2	238290103	238320440
TRAF3IP1	chr2	238320441	238400897
None	chr2	238400898	238426741
ASB1	chr2	238426742	238452250
None	chr2	238452251	238848031
TWIST2	chr2	238848032	238910534
None	chr2	238910535	239048167
HDAC4	chr2	239048168	239401654
None	chr2	239401655	239892449
NDUFA10	chr2	239892450	240025743
None	chr2	240025744	240029490
OR6B2	chr2	240029491	240030429
None	chr2	240030430	240045076
OR6B3	chr2	240045077	240047027
None	chr2	240047028	240126562
COPS9	chr2	240126563	240136807
None	chr2	240136808	240139025
OTOS	chr2	240139026	240144562
None	chr2	240144563	240435662
GPC1	chr2	240435663	240468076
None	chr2	240468077	240479421
ANKMY1-DUSP28-RNPEPL1	chr2	240479422	240581372
None	chr2	240581373	240586733
CAPN10-GPR35	chr2	240586734	240633159
None	chr2	240633160	240676417
AQP12B	chr2	240676418	240682906
None	chr2	240682907	240691865
AQP12A	chr2	240691866	240698483
None	chr2	240698484	240713760
KIF1A	chr2	240713761	240824293
None	chr2	240824294	240868823
AGXT	chr2	240868824	240880502
None	chr2	240880503	240886047
MAB21L4	chr2	240886048	240896889
None	chr2	240896890	240906329
CROCC2	chr2	240906330	240993311
None	chr2	240993312	240998617
SNED1-MTERF4	chr2	240998618	241102332
None	chr2	241102333	241106098
PASK-PPP1R7	chr2	241106099	241183652
None	chr2	241183653	241188508
ANO7	chr2	241188509	241225976
None	chr2	241225977	241227263
HDLBP-SEPTIN2	chr2	241227264	241354027
None	chr2	241354028	241356284
FARP2-STK25	chr2	241356285	241509730
None	chr2	241509731	241551423
BOK	chr2	241551424	241574131
None	chr2	241574132	241584404
THAP4	chr2	241584405	241637158
None	chr2	241637159	241637212
ATG4B	chr2	241637213	241673857
None	chr2	241673858	241675746
DTYMK	chr2	241675747	241686944
None	chr2	241686945	241687084
ING5	chr2	241687085	241729478
None	chr2	241729479	241734601
D2HGDH	chr2	241734602	241768816
None	chr2	241768817	241776821
GAL3ST2	chr2	241776822	241804287
None	chr2	241804288	241809064
NEU4	chr2	241809065	241817413
None	chr2	241817414	241849883
PDCD1	chr2	241849884	241858894
None	chr2	241858895	241869599
RTP5	chr2	241869600	241873823
None	chr2	241873824	241893987
FAM240C	chr2	241893988	241902551
None	chr2	241902552	900000000
None	chr20	1	87249
DEFB125	chr20	87250	97094
None	chr2	241902552	87249
DEFB125	chr20	87250	97094
None	chr20	97095	142589
DEFB126	chr20	142590	145751
None	chr20	145752	157453
DEFB127	chr20	157454	159163
None	chr20	159164	187852
DEFB128	chr20	187853	189711
None	chr20	189712	227257
DEFB129	chr20	227258	229886
None	chr20	229887	257723
DEFB132	chr20	257724	261096
None	chr20	261097	270862
C20orf96	chr20	270863	290778
None	chr20	290779	297569
ZCCHC3	chr20	297570	300321
None	chr20	300322	325551
SOX12	chr20	325552	330224
None	chr20	330225	346781
NRSN2	chr20	346782	359660
None	chr20	359661	362834
TRIB3	chr20	362835	397559
None	chr20	397560	407497
RBCK1-TBC1D20	chr20	407498	462566
None	chr20	462567	472497
CSNK2A1	chr20	472498	543835
None	chr20	543836	604256
TCF15	chr20	604257	610309
None	chr20	610310	646614
SRXN1	chr20	646615	653200
None	chr20	653201	661595
SCRT2	chr20	661596	675802
None	chr20	675803	760079
SLC52A3	chr20	760080	776015
None	chr20	776016	833714
FAM110A	chr20	833715	857463
None	chr20	857464	869899
ANGPT4	chr20	869900	916334
None	chr20	916335	958451
RSPO4	chr20	958452	1002311
None	chr20	1002312	1113239
PSMF1-TMEM74B	chr20	1113240	1189415
None	chr20	1189416	1203453
C20orf202	chr20	1203454	1209076
None	chr20	1209077	1226043
RAD21L1-SNPH	chr20	1226044	1309328
None	chr20	1309329	1309908
SDCBP2	chr20	1309909	1329139
None	chr20	1329140	1368976
FKBP1A	chr20	1368977	1393164
None	chr20	1393165	1442161
NSFL1C-SIRPB2	chr20	1442162	1491587
None	chr20	1491588	1534250
SIRPD	chr20	1534251	1557705
None	chr20	1557706	1561384
SIRPB1	chr20	1561385	1620061
None	chr20	1620062	1629151
SIRPG	chr20	1629152	1657779
None	chr20	1657780	1894166
SIRPA	chr20	1894167	1940592
None	chr20	1940593	1978756
PDYN	chr20	1978757	1994285
None	chr20	1994286	2101826
STK35	chr20	2101827	2177038
None	chr20	2177039	2296000
TGM3	chr20	2296001	2341079
None	chr20	2341080	2380900
TGM6	chr20	2380901	2432753
None	chr20	2432754	2461633
SNRPB	chr20	2461634	2470853
None	chr20	2470854	2481816
ZNF343	chr20	2481817	2524702
None	chr20	2524703	2536572
TMC2	chr20	2536573	2643580
None	chr20	2643581	2652592
NOP56	chr20	2652593	2658393
None	chr20	2658394	2658394
IDH3B	chr20	2658395	2664219
None	chr20	2664220	2692873
EBF4	chr20	2692874	2760108
None	chr20	2760109	2794073
CPXM1	chr20	2794074	2800627
None	chr20	2800628	2814986
C20orf141	chr20	2814987	2815833
None	chr20	2815834	2816301
TMEM239	chr20	2816302	2820284
None	chr20	2820285	2835313
PCED1A-VPS16	chr20	2835314	2866732
None	chr20	2866733	2873419
PTPRA	chr20	2873420	3039076
None	chr20	3039077	3043621
GNRH2	chr20	3043622	3045747
None	chr20	3045748	3046051
MRPS26	chr20	3046052	3048250
None	chr20	3048251	3071619
OXT	chr20	3071620	3072517
None	chr20	3072518	3082555
AVP	chr20	3082556	3084724
None	chr20	3084725	3107572
UBOX5-FASTKD5	chr20	3107573	3160196
None	chr20	3160197	3162616
LZTS3	chr20	3162617	3173549
None	chr20	3173550	3190349
DDRGK1	chr20	3190350	3204685
None	chr20	3204686	3208867
ITPA	chr20	3208868	3223870
None	chr20	3223871	3227416
SLC4A11	chr20	3227417	3239559
None	chr20	3239560	3249305
DNAAF9	chr20	3249306	3407669
None	chr20	3407670	3471017
ATRN	chr20	3471018	3651118
None	chr20	3651119	3659247
GFRA4	chr20	3659248	3663399
None	chr20	3663400	3667964
ADAM33	chr20	3667965	3682246
None	chr20	3682247	3686969
SIGLEC1	chr20	3686970	3712600
None	chr20	3712601	3732684
HSPA12B	chr20	3732685	3753111
None	chr20	3753112	3753507
C20orf27	chr20	3753508	3767781
None	chr20	3767782	3777503
SPEF1	chr20	3777504	3781448
None	chr20	3781449	3783850
CENPB	chr20	3783851	3786740
None	chr20	3786741	3786771
CDC25B	chr20	3786772	3806121
None	chr20	3806122	3820523
AP5S1	chr20	3820524	3828838
None	chr20	3828839	3846798
MAVS	chr20	3846799	3876123
None	chr20	3876124	3888838
PANK2-RNF24	chr20	3888839	4015558
None	chr20	4015559	4120979
SMOX	chr20	4120980	4187747
None	chr20	4187748	4220629
ADRA1D	chr20	4220630	4249287
None	chr20	4249288	4686349
PRNP	chr20	4686350	4701590
None	chr20	4701591	4721908
PRND	chr20	4721909	4728460
None	chr20	4728461	4780022
RASSF2	chr20	4780023	4823608
None	chr20	4823609	4852355
SLC23A2	chr20	4852356	5010293
None	chr20	5010294	5068231
TMEM230	chr20	5068232	5113103
None	chr20	5113104	5114952
PCNA	chr20	5114953	5126626
None	chr20	5126627	5126878
CDS2	chr20	5126879	5197887
None	chr20	5197888	5299217
PROKR2	chr20	5299218	5316954
None	chr20	5316955	5544438
GPCPD1	chr20	5544439	5611006
None	chr20	5611007	5750392
SHLD1	chr20	5750393	5864395
None	chr20	5864396	5911509
CHGB	chr20	5911510	5925353
None	chr20	5925354	5937227
TRMT6	chr20	5937228	5950558
None	chr20	5950559	5950651
MCM8	chr20	5950652	5998977
None	chr20	5998978	6006092
CRLS1	chr20	6006093	6040053
None	chr20	6040054	6040545
LRRN4	chr20	6040546	6054060
None	chr20	6054061	6074844
FERMT1	chr20	6074845	6123030
None	chr20	6123031	6767685
BMP2	chr20	6767686	6780246
None	chr20	6780247	7882984
HAO1	chr20	7882985	7940458
None	chr20	7940459	7977345
TMX4	chr20	7977346	8019805
None	chr20	8019806	8077250
PLCB1	chr20	8077251	8968360
None	chr20	8968361	9067824
PLCB4	chr20	9067825	9504593
None	chr20	9504594	9514357
LAMP5	chr20	9514358	9530524
None	chr20	9530525	9537369
PAK5	chr20	9537370	9839076
None	chr20	9839077	9986125
ANKEF1	chr20	9986126	10058303
None	chr20	10058304	10172394
SNAP25	chr20	10172395	10308258
None	chr20	10308259	10401008
MKKS-MKKS-MKKS	chr20	10401009	10434222
None	chr20	10434223	10435304
SLX4IP	chr20	10435305	10636829
None	chr20	10636830	10637683
JAG1	chr20	10637684	10673999
None	chr20	10674000	11890722
BTBD3	chr20	11890723	11926609
None	chr20	11926610	13008971
SPTLC3	chr20	13008972	13169103
None	chr20	13169104	13221273
ISM1	chr20	13221274	13300651
None	chr20	13300652	13389391
TASP1	chr20	13389392	13638932
None	chr20	13638933	13714321
ESF1	chr20	13714322	13784919
None	chr20	13784920	13785006
NDUFAF5	chr20	13785007	13821580
None	chr20	13821581	13849246
SEL1L2-MACROD2-FLRT3	chr20	13849247	16053197
None	chr20	16053198	16272103
KIF16B	chr20	16272104	16573448
None	chr20	16573449	16729960
SNRPB2	chr20	16729961	16742564
None	chr20	16742565	16748357
OTOR	chr20	16748358	16770062
None	chr20	16770063	17226106
PCSK2	chr20	17226107	17484578
None	chr20	17484579	17493904
BFSP1	chr20	17493905	17569220
None	chr20	17569221	17570074
DSTN	chr20	17570075	17609919
None	chr20	17609920	17613677
RRBP1	chr20	17613678	17682295
None	chr20	17682296	17693671
BANF2	chr20	17693672	17735871
None	chr20	17735872	17941596
SNX5-OVOL2-MGME1	chr20	17941597	18059188
None	chr20	18059189	18137227
KAT14-PET117	chr20	18137228	18188387
None	chr20	18188388	18288282
ZNF133	chr20	18288283	18316996
None	chr20	18316997	18383366
DZANK1	chr20	18383367	18467281
None	chr20	18467282	18467388
POLR3F	chr20	18467389	18484646
None	chr20	18484647	18486539
RBBP9	chr20	18486540	18497225
None	chr20	18497226	18507519
SEC23B	chr20	18507520	18561415
None	chr20	18561416	18567346
SMIM26	chr20	18567347	18569563
None	chr20	18569564	18587941
DTD1	chr20	18587942	18766644
None	chr20	18766645	18813782
SCP2D1	chr20	18813783	18814378
None	chr20	18814379	19212641
SLC24A3	chr20	19212642	19722926
None	chr20	19722927	19757605
RIN2	chr20	19757606	20002457
None	chr20	20002458	20017309
NAA20	chr20	20017310	20033655
None	chr20	20033656	20034367
CRNKL1-CFAP61	chr20	20034368	20360703
None	chr20	20360704	20368103
INSM1	chr20	20368104	20370949
None	chr20	20370950	20389529
RALGAPA2	chr20	20389530	20712644
None	chr20	20712645	21125982
KIZ	chr20	21125983	21246622
None	chr20	21246623	21303330
XRN2	chr20	21303331	21389825
None	chr20	21389826	21395364
NKX2-4	chr20	21395365	21397526
None	chr20	21397527	21511016
NKX2-2	chr20	21511017	21514064
None	chr20	21514065	21705658
PAX1	chr20	21705659	21718481
None	chr20	21718482	22580997
FOXA2	chr20	22580998	22585455
None	chr20	22585456	23035311
SSTR4	chr20	23035312	23039237
None	chr20	23039238	23045632
THBD	chr20	23045633	23049672
None	chr20	23049673	23079359
CD93	chr20	23079360	23086324
None	chr20	23086325	23350790
NXT1	chr20	23350791	23354771
None	chr20	23354772	23362181
GZF1	chr20	23362182	23373062
None	chr20	23373063	23374518
NAPB	chr20	23374519	23421519
None	chr20	23421520	23426103
CSTL1	chr20	23426104	23444930
None	chr20	23444931	23450402
CST11	chr20	23450403	23452876
None	chr20	23452877	23491100
CST8	chr20	23491101	23496010
None	chr20	23496011	23564731
CST9L	chr20	23564732	23568484
None	chr20	23568485	23602409
CST9	chr20	23602410	23605917
None	chr20	23605918	23626705
CST3	chr20	23626706	23638473
None	chr20	23638474	23685639
CST4	chr20	23685640	23689038
None	chr20	23689039	23747561
CST1	chr20	23747562	23751268
None	chr20	23751269	23823768
CST2	chr20	23823769	23826729
None	chr20	23826730	23875933
CST5	chr20	23875934	23879748
None	chr20	23879749	23985049
GGTLC1	chr20	23985050	23988779
None	chr20	23988780	24469628
SYNDIG1	chr20	24469629	24666616
None	chr20	24666617	24949268
CST7	chr20	24949269	24959928
None	chr20	24959929	24962924
APMAP	chr20	24962925	24992751
None	chr20	24992752	25006229
ACSS1	chr20	25006230	25058980
None	chr20	25058981	25070884
VSX1	chr20	25070885	25082141
None	chr20	25082142	25195692
ENTPD6	chr20	25195693	25228075
None	chr20	25228076	25248084
PYGB-ABHD12	chr20	25248085	25390835
None	chr20	25390836	25407672
GINS1	chr20	25407673	25452628
None	chr20	25452629	25452696
NINL	chr20	25452697	25585531
None	chr20	25585532	25612934
NANP	chr20	25612935	25624014
None	chr20	25624015	25673194
ZNF337	chr20	25673195	25696853
None	chr20	25696854	31257663
DEFB115	chr20	31257664	31259632
None	chr20	31259633	31303211
DEFB116	chr20	31303212	31308585
None	chr20	31308586	31368600
DEFB118	chr20	31368601	31373923
None	chr20	31373924	31377163
DEFB119	chr20	31377164	31390590
None	chr20	31390591	31404844
DEFB121	chr20	31404845	31412838
None	chr20	31412839	31440631
DEFB123	chr20	31440632	31450257
None	chr20	31450258	31465470
DEFB124-REM1	chr20	31465471	31484895
None	chr20	31484896	31514409
HM13-MCTS2P	chr20	31514410	31577923
None	chr20	31577924	31605282
ID1	chr20	31605283	31606515
None	chr20	31606516	31637911
COX4I2	chr20	31637912	31645006
None	chr20	31645007	31664451
BCL2L1	chr20	31664452	31723989
None	chr20	31723990	31739270
TPX2	chr20	31739271	31801805
None	chr20	31801806	31819307
MYLK2	chr20	31819308	31834689
None	chr20	31834690	31844302
FOXS1	chr20	31844303	31845604
None	chr20	31845605	31847636
DUSP15-TTLL9-PDRG1	chr20	31847637	31952046
None	chr20	31952047	31968150
XKR7	chr20	31968151	32003387
None	chr20	32003388	32010437
CCM2L	chr20	32010438	32032180
None	chr20	32032181	32052196
HCK	chr20	32052197	32101856
None	chr20	32101857	32109713
TM9SF4	chr20	32109714	32167258
None	chr20	32167259	32192503
PLAGL2	chr20	32192504	32207743
None	chr20	32207744	32207879
POFUT1	chr20	32207880	32238658
None	chr20	32238659	32277650
KIF3B	chr20	32277651	32335011
None	chr20	32335012	32358329
ASXL1	chr20	32358330	32439319
None	chr20	32439320	32443058
NOL4L	chr20	32443059	32585333
None	chr20	32585334	32631624
C20orf203	chr20	32631625	32673941
None	chr20	32673942	32702698
COMMD7	chr20	32702699	32743467
None	chr20	32743468	32762384
DNMT3B	chr20	32762385	32809356
None	chr20	32809357	32819953
MAPRE1	chr20	32819954	32850405
None	chr20	32850406	32858922
EFCAB8	chr20	32858923	32961845
None	chr20	32961846	32983772
SUN5	chr20	32983773	33004433
None	chr20	33004434	33007703
BPIFB2	chr20	33007704	33023703
None	chr20	33023704	33031647
BPIFB6	chr20	33031648	33044047
None	chr20	33044048	33055423
BPIFB3	chr20	33055424	33073628
None	chr20	33073629	33079642
BPIFB4	chr20	33079643	33111751
None	chr20	33111752	33161767
BPIFA2	chr20	33161768	33181412
None	chr20	33181413	33217309
BPIFA3	chr20	33217310	33227806
None	chr20	33227807	33235994
BPIFA1	chr20	33235995	33243311
None	chr20	33243312	33273479
BPIFB1	chr20	33273480	33309871
None	chr20	33309872	33358838
CDK5RAP1	chr20	33358839	33401561
None	chr20	33401562	33407956
SNTA1	chr20	33407957	33443763
None	chr20	33443764	33490074
CBFA2T2	chr20	33490075	33650036
None	chr20	33650037	33657086
NECAB3-C20orf144-ACTL10	chr20	33657087	33674463
None	chr20	33674464	33675476
E2F1	chr20	33675477	33686385
None	chr20	33686386	33702757
PXMP4	chr20	33702758	33720319
None	chr20	33720320	33731656
ZNF341	chr20	33731657	33792269
None	chr20	33792270	33811347
CHMP4B	chr20	33811348	33854366
None	chr20	33854367	33993645
RALY-EIF2S2	chr20	33993646	34112243
None	chr20	34112244	34194568
ASIP	chr20	34194569	34269344
None	chr20	34269345	34280267
AHCY	chr20	34280268	34311802
None	chr20	34311803	34363240
ITCH-DYNLRB1	chr20	34363241	34540958
None	chr20	34540959	34546853
MAP1LC3A	chr20	34546854	34560345
None	chr20	34560346	34560541
PIGU-NCOA6-TP53INP2	chr20	34560542	34825651
None	chr20	34825652	34844719
GGT7-ACSS2	chr20	34844720	34927962
None	chr20	34927963	34928431
GSS-MYH7B-TRPC4AP	chr20	34928432	35092807
None	chr20	35092808	35115363
EDEM2	chr20	35115364	35147336
None	chr20	35147337	35172071
PROCR-MMP24OS-MMP24	chr20	35172072	35278131
None	chr20	35278132	35278906
EIF6	chr20	35278907	35284985
None	chr20	35284986	35285730
FAM83C	chr20	35285731	35292425
None	chr20	35292426	35302565
UQCC1	chr20	35302566	35412031
None	chr20	35412032	35433346
GDF5	chr20	35433347	35454746
None	chr20	35454747	35455163
CEP250	chr20	35455164	35519280
None	chr20	35519281	35523185
C20orf173	chr20	35523186	35529652
None	chr20	35529653	35542037
ERGIC3	chr20	35542038	35557634
None	chr20	35557635	35615828
SPAG4	chr20	35615829	35621094
None	chr20	35621095	35626030
CPNE1-RBM12	chr20	35626031	35664956
None	chr20	35664957	35668051
NFS1-ROMO1	chr20	35668052	35700984
None	chr20	35700985	35701346
RBM39	chr20	35701347	35742312
None	chr20	35742313	35771973
PHF20	chr20	35771974	35950370
None	chr20	35950371	35953616
SCAND1-CNBD2	chr20	35953617	36030700
None	chr20	36030701	36091503
EPB41L1	chr20	36091504	36232799
None	chr20	36232800	36236130
AAR2	chr20	36236131	36270918
None	chr20	36270919	36306335
DLGAP4	chr20	36306336	36528637
None	chr20	36528638	36541496
MYL9	chr20	36541497	36551447
None	chr20	36551448	36573487
TGIF2-TGIF2-RAB5IF-RAB5IF-SLA2	chr20	36573488	36646196
None	chr20	36646197	36651765
NDRG3	chr20	36651766	36746090
None	chr20	36746091	36751790
DSN1	chr20	36751791	36773818
None	chr20	36773819	36777446
SOGA1	chr20	36777447	36863538
None	chr20	36863539	36876120
TLDC2-SAMHD1	chr20	36876121	36951893
None	chr20	36951894	36996348
RBL1	chr20	36996349	37095997
None	chr20	37095998	37101225
MROH8-RPN2	chr20	37101226	37241619
None	chr20	37241620	37251085
GHRH	chr20	37251086	37261819
None	chr20	37261820	37289648
MANBAL	chr20	37289649	37317260
None	chr20	37317261	37344684
SRC	chr20	37344685	37406050
None	chr20	37406051	37492471
BLCAP-NNAT	chr20	37492472	37527931
None	chr20	37527932	37693954
CTNNBL1	chr20	37693955	37872129
None	chr20	37872130	37903110
VSTM2L	chr20	37903111	37945350
None	chr20	37945351	37983006
TTI1	chr20	37983007	38033461
None	chr20	38033462	38033724
RPRD1B-TGM2	chr20	38033725	38166578
None	chr20	38166579	38210502
KIAA1755	chr20	38210503	38260772
None	chr20	38260773	38304149
BPI	chr20	38304150	38337505
None	chr20	38337506	38346481
LBP	chr20	38346482	38377013
None	chr20	38377014	38472815
RALGAPB	chr20	38472816	38578859
None	chr20	38578860	38581194
ADIG	chr20	38581195	38588463
None	chr20	38588464	38601808
ARHGAP40	chr20	38601809	38651035
None	chr20	38651036	38724485
SLC32A1	chr20	38724486	38729372
None	chr20	38729373	38748459
ACTR5	chr20	38748460	38772520
None	chr20	38772521	38805696
PPP1R16B	chr20	38805697	38923024
None	chr20	38923025	38926311
FAM83D	chr20	38926312	38953106
None	chr20	38953107	38962298
DHX35	chr20	38962299	39039723
None	chr20	39039724	40685847
MAFB	chr20	40685848	40689236
None	chr20	40689237	41028821
TOP1	chr20	41028822	41124487
None	chr20	41124488	41136959
PLCG1-ZHX3	chr20	41136960	41317731
None	chr20	41317732	41340820
LPIN3-EMILIN3	chr20	41340821	41366818
None	chr20	41366819	41402082
CHD6	chr20	41402083	41618384
